TEXAS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)
State,ZCTA,CongressionalDistrict
48,77705,14
48,77706,14
48,77707,14
48,77708,14
48,77713,14
48,77801,17
48,77802,17
48,77803,17
48,77807,17
48,77808,17
48,77830,08
48,77831,08
48,77833,10
48,77835,10
48,77836,17
48,77837,17
48,77840,17
48,77845,17
48,77853,10
48,77855,08
48,77856,17
48,77857,17
48,77859,17
48,77861,08
48,77864,08
48,77865,08
48,77865,17
48,77867,17
48,77868,08
48,77868,10
48,77868,17
48,77871,08
48,77871,17
48,77872,08
48,77873,08
48,77876,08
48,77878,17
48,77879,17
48,77880,10
48,77901,27
48,77904,27
48,77905,27
48,77905,34
48,77950,27
48,77951,27
48,77954,34
48,77957,27
48,77960,34
48,77961,27
48,77962,27
48,77963,34
48,77964,10
48,77964,27
48,77968,27
48,77969,27
48,77970,27
48,77971,27
48,77973,27
48,77974,27
48,77974,34
48,77975,27
48,77976,27
48,77977,27
48,77978,27
48,77979,27
48,77982,27
48,77983,27
48,77984,27
48,77987,27
48,77988,27
48,77990,27
48,77991,27
48,77993,34
48,77994,34
48,77995,27
48,77995,34
48,78001,23
48,78002,23
48,78003,21
48,78003,23
48,78004,21
48,78005,23
48,78005,28
48,78006,21
48,78006,23
48,78007,28
48,78008,15
48,78008,28
48,78009,23
48,78010,21
48,78011,28
48,78012,28
48,78013,21
48,78014,23
48,78014,28
48,78015,21
48,78015,23
48,78016,23
48,78017,23
48,78019,23
48,78019,28
48,78021,23
48,78021,28
48,78022,15
48,78023,20
48,78023,21
48,78023,23
48,78024,21
48,78025,21
48,78026,28
48,78027,21
48,78028,21
48,78029,21
48,78039,23
48,78040,28
48,78041,28
48,78043,28
48,78044,28
48,78045,28
48,78046,28
48,78050,28
48,78052,23
48,78052,28
48,78055,21
48,78056,23
48,78057,23
48,78058,21
48,78059,23
48,78060,15
48,78061,23
48,78063,21
48,78064,28
48,78065,28
48,78066,23
48,78067,28
48,78069,23
48,78069,28
48,78070,21
48,78071,15
48,78071,28
48,78072,28
48,78073,20
48,78073,23
48,78073,28
48,78075,15
48,78075,28
48,78076,28
48,78101,28
48,78102,15
48,78102,34
48,78104,34
48,78107,34
48,78108,15
48,78108,28
48,78108,35
48,78109,28
48,78112,23
48,78112,28
48,78113,15
48,78113,28
48,78114,15
48,78114,28
48,78116,15
48,78117,15
48,78118,15
48,78119,15
48,78119,34
48,78121,15
48,78121,28
48,78122,34
48,78123,15
48,78124,15
48,78124,28
48,78124,35
48,78125,34
48,78130,15
48,78130,21
48,78130,35
48,78132,21
48,78132,35
48,78133,21
48,78140,15
48,78140,34
48,78141,15
48,78141,34
48,78142,34
48,78143,15
48,78144,15
48,78145,34
48,78146,34
48,78147,28
48,78148,28
48,78150,28
48,78151,15
48,78152,28
48,78154,15
48,78154,21
48,78154,28
48,78154,35
48,78155,15
48,78159,34
48,78160,15
48,78160,28
48,78161,28
48,78162,34
48,78163,21
48,78164,34
48,78201,20
48,78201,35
48,78202,35
48,78203,35
48,78204,20
48,78204,35
48,78205,35
48,78207,20
48,78207,35
48,78208,21
48,78208,35
48,78209,20
48,78209,21
48,78209,35
48,78210,35
48,78211,20
48,78211,23
48,78212,20
48,78212,21
48,78212,35
48,78213,20
48,78213,21
48,78214,20
48,78214,23
48,78214,35
48,78215,21
48,78215,35
48,78216,20
48,78216,21
48,78217,21
48,78217,35
48,78218,21
48,78218,28
48,78218,35
48,78219,21
48,78219,28
48,78219,35
48,78220,23
48,78220,28
48,78220,35
48,78221,20
48,78221,23
48,78221,35
48,78222,23
48,78222,28
48,78222,35
48,78223,23
48,78223,28
48,78223,35
48,78224,20
48,78224,23
48,78225,20
48,78226,20
48,78227,20
48,78227,23
48,78228,20
48,78228,35
48,78229,20
48,78229,21
48,78230,20
48,78230,21
48,78230,23
48,78231,21
48,78231,23
48,78232,21
48,78232,23
48,78233,28
48,78233,35
48,78234,21
48,78234,35
48,78235,35
48,78236,20
48,78236,23
48,78237,20
48,78238,20
48,78239,28
48,78239,35
48,78240,20
48,78240,21
48,78242,20
48,78243,20
48,78244,28
48,78244,35
48,78245,23
48,78247,21
48,78247,35
48,78248,21
48,78248,23
48,78249,20
48,78249,23
